order_item_id,order_id,product_id,quantity,unit_price,discount_pct
12645,7242,469,1,8728.16,0.1
3285,1873,38,1,5219.45,0.1
15750,9026,365,1,5800.63,0
9695,5534,121,-1,"4367,37",0
16366,9378,306,1,501.55,0
5516,3157,537,2,"R$ 2.856,18",0
2516,1431,369,3,4469.51,0
10398,5943,475,1,"R$ 3.469,22",0
12197,6990,588,1,"R$ 916,87",0.05
20701,11845,415,1,"R$ 834,27",0
23294,13343,491,1,2061.55,0.1
18898,10819,266,3,,0
3479,1991,595,1,5983.97,0.05
22126,12679,152,1,"R$ 8.498,80",0
10528,6009,163,2,"R$ 6.410,48",0.1
176,105,432,1,"R$ 7.576,58",0.1
976,551,1,1,822.16,0
2112,1202,239,-1,7387.64,0.1
11506,6575,92,1,"R$ 5.571,79",0
10371,5928,118,2,2509.9,0
5813,3327,656,2,960.13,0
10659,6082,13,1,6725.72,0
5810,3326,558,1,"R$ 6.690,75",0
13417,7690,18,-1,6067.08,0
16520,9459,60,1,4020.11,0
14788,8492,238,2,1611.75,0
13286,7613,106,1,4281.31,0
8166,4663,567,3,4417.41,0.05
9290,5305,485,1,"1754,67",0
10358,5920,192,1,"6264,77",
24837,14222,158,1,8452.75,0
25022,14322,93,1,7593.07,0
148,91,203,1,"3353,15",0
11738,6719,279,2,8295.55,0.15
15942,9141,425,1,923.61,0
9939,5678,369,1,4469.51,0
5293,3028,167,1,"4412,01",0
11958,6860,478,1,4145.12,0
7029,4021,351,1,"3348,09",0
20628,11808,293,3,8484.65,0
21434,12265,36,-1,"R$ 6.170,30",0.05
23585,13506,64,1,7717.76,0
22681,12995,40,1,7555.56,
22465,12871,587,0,1065.47,0
6002,3437,482,1,4353.78,
21267,12164,464,3,"R$ 8.635,23",0
7370,4210,598,1,1302.73,0
16475,9437,341,1,,0
17873,10235,572,0,"R$ 1.432,52",
22895,13111,352,1,"R$ 1.112,88",
2691,1534,453,1,8732.67,
22236,12745,392,0,"558,32",0
14473,8302,249,1,"R$ 4.008,63",0.05
24336,13934,209,1,8340.49,0
1418,806,331,1,6448.34,0
8924,5089,503,1,"R$ 7.997,52",0
23576,13500,314,3,"R$ 594,06",0
20990,12008,90,1,"R$ 7.565,28",0
24624,14106,112,2,5122.79,0
4393,2538,408,3,"188,7",0
25843,14794,97,1,"R$ 2.290,44",0.15
13654,7831,56,3,4300.79,0.05
20072,11486,571,1,"3441,03",0
6578,3776,356,1,"R$ 3.894,90",0.05
11364,6491,280,1,1976.36,
5853,3353,241,0,"R$ 4.015,90",0
1032,582,45,1,2271.17,0.1
9667,5516,570,1,2334.53,0.15
4280,2474,509,1,"R$ 8.677,25",0
17517,10024,539,3,"R$ 77,03",0.05
13121,7515,127,2,,0
8718,4971,129,2,485.01,0
21928,12565,386,1,5343.48,0
1171,666,334,1,"R$ 3.936,66",0.1
2836,1620,283,-1,3755.63,0
2965,1697,306,1,"501,55",0
21720,12433,330,1,9611.03,0.05
13465,7720,358,1,3671.89,0
23823,13644,72,1,5039.74,0.05
21875,12532,131,1,6975.39,0
12286,7042,400,2,1496.8,0.05
11728,6712,418,1,7875.66,0.05
17716,10139,345,2,8883.58,0
2500,1423,47,1,"R$ 7.352,40",0
24310,13919,573,1,3023.72,0
23736,13593,168,2,984.01,0
1375,787,414,1,8557.53,0.05
16354,9371,224,1,2484.25,0
25369,14520,275,1,1462.46,0
12692,7272,558,2,6690.75,0
3232,1841,231,1,"4185,23",0
24060,13780,81,1,"6999,03",0
605,348,473,1,7840.12,0
22644,12974,164,2,97.96,0
183,110,3,1,"2647,73",0
99,64,317,1,5435.72,0.1
24611,14098,300,1,3078.13,0
13878,7952,79,1,2632.48,0.05
17836,10216,240,1,"R$ 1.241,21",0
4168,2411,20,1,7341.05,0
16014,9180,598,1,1100.92,0
15989,9166,3,1,2647.73,0
21873,12531,138,1,"R$ 3.195,79",0
20095,11503,82,1,"R$ 4.683,61",0.05
6606,3788,73,1,7778.6,0
16138,9245,480,1,3488.69,0
8384,4780,303,3,"197,83",0
653,377,394,1,5797.11,0.1
24688,14142,221,2,7509.86,0
6783,3882,192,1,"R$ 5.698,61",0
23186,13283,143,1,5991.49,0
5489,3142,373,1,8274.13,0
11685,6685,345,2,"8883,58",0.05
25459,14568,28,1,5658.23,0
12238,7010,355,1,2446.38,0.15
14786,8491,591,1,5187.79,0.05
8875,5061,308,1,4010.16,0
12424,7119,238,1,1611.75,0.05
13908,7967,413,1,2195.06,0
19416,11113,249,1,"4008,63",0
9948,5682,257,1,"121,74",
22245,12749,179,2,3931.12,0.05
8784,5009,394,2,"5797,11",0
13735,7876,498,1,"R$ 1.031,24",0
2964,1697,530,1,,0
17754,10163,263,1,3843.32,0
16380,9386,448,1,6992.68,0
23160,13268,184,1,"R$ 3.394,15",0.15
23975,13731,309,2,"2013,3",0
6003,3438,9,2,,0
19790,11333,115,2,741.8,0
5830,3340,543,1,"R$ 6.580,32",0
704,403,81,1,,0
2339,1330,87,0,5298.51,0
12208,6995,431,1,"R$ 793,70",
5018,2886,170,3,"R$ 4.662,22",0
23522,13473,525,2,6671.59,0
8616,4912,62,0,"8968,41",0.15
10962,6257,412,1,"R$ 1.731,71",0
23377,13388,464,1,8635.23,0.05
1722,979,363,3,6347.32,0
14826,8515,193,3,"R$ 4.555,11",0.15
14226,8144,145,1,5640.54,0
22325,12790,420,-1,537.41,0.05
15552,8921,554,1,7098.55,0
5688,3253,409,1,5532.68,0
1838,1039,25,1,"R$ 6.108,31",0.1
8209,4686,249,3,4008.63,0
18870,10805,15,-1,"R$ 1.086,57",0
25118,14377,497,1,"R$ 1.589,08",0
17922,10261,427,2,"R$ 2.066,27",0.05
9174,5239,212,1,"7409,63",0
20996,12011,327,1,7259.03,0
17798,10190,270,1,"86,81",0
11608,6637,89,1,"R$ 4.948,70",0.15
22766,13042,354,1,3284.0,0
14862,8536,388,1,3559.79,0
9354,5339,587,1,"1124,85",0
24287,13908,87,2,5298.51,0
18358,10528,515,1,4423.0,0
13866,7946,122,1,1910.04,0.15
9521,5436,471,0,"4779,36",0
6850,3924,482,2,4353.78,0
3916,2258,589,1,3923.2,0
16215,9292,128,3,"R$ 5.683,69",0
11472,6557,477,1,"3993,74",0
20438,11702,167,1,4412.01,0
18007,10317,172,1,"4094,57",0.05
14055,8050,595,1,"R$ 5.983,97",0
17827,10210,69,1,,0.15
21737,12443,562,1,3439.8,0.1
5896,3376,95,-1,5976.13,0
16358,9374,191,2,"R$ 5.259,80",0.05
13080,7493,1,0,822.16,0
22115,12672,232,1,8897.29,0
1554,894,411,1,5823.55,0.1
17004,9727,325,3,6386.21,0
10868,6207,369,1,"R$ 4.469,51",0
22549,12926,123,1,"R$ 4.939,57",0
9824,5617,743,1,"R$ 8.621,79",0
3343,1910,454,2,,
10844,6192,220,-1,"R$ 931,58",0
25888,14819,535,0,"R$ 6.234,97",0.05
25790,14764,66,1,"R$ 6.707,62",0.1
8523,4857,432,1,"7576,58",0
6874,3938,25,1,"6108,31",0.05
9518,5433,281,1,3380.96,0
23891,13685,334,1,"3936,66",0.05
10834,6187,112,2,"R$ 5.203,86",0
19740,11303,440,1,"R$ 1.582,56",0
25049,14338,426,1,5853.96,0
23097,13232,515,2,4423.0,0
18571,10645,323,1,"2045,91",0
2966,1697,544,1,"R$ 5.684,70",0
15566,8927,412,3,1731.71,0.15
10369,5926,422,1,5090.54,0
6069,3474,174,2,4658.23,0.05
11912,6829,261,1,857.43,0.05
16376,9383,497,1,1367.84,0
23840,13654,361,1,"R$ 400,63",0
19898,11394,451,1,448.14,0
18582,10652,284,2,"5406,07",0.15
17813,10200,85,1,819.84,0
25778,14758,26,0,"R$ 5.656,11",0.1
4485,2591,311,1,"2602,19",
666,385,219,1,7894.36,0
20309,11634,91,1,3530.66,0
6897,3951,320,3,8864.25,0
7809,4461,88,-1,4754.9,0
23112,13240,112,3,5203.86,0.1
25058,14345,352,1,984.39,0
23874,13674,166,1,8633.88,0
12766,7312,392,1,"R$ 558,32",0
16496,9447,335,1,2390.49,0
18157,10405,257,3,121.74,0
20080,11491,114,1,4569.9,0
25942,14853,474,-1,"3850,67",0
21459,12282,298,2,"4847,04",0
19786,11329,381,3,5133.22,0
18724,10724,416,2,7887.98,0
15173,8718,567,1,"R$ 4.417,41",0
11199,6397,579,1,"2194,39",0
1887,1066,236,1,"2449,66",0
3158,1799,325,2,"6386,21",0
25832,14787,552,1,"R$ 5.080,60",0
1453,828,273,1,725.62,0
7625,4355,317,1,6502.85,0
17305,9905,443,-1,4622.48,0
13421,7691,354,1,"3284,0",0.15
1879,1061,444,3,643.76,0.05
9893,5651,103,2,6758.09,0
16562,9477,563,2,7512.33,0
25664,14696,214,0,3951.71,0.05
3698,2120,89,1,4948.7,0
3691,2115,328,1,"210,74",0
18849,10794,571,1,3441.03,0
19709,11282,91,3,3530.66,0.05
18035,10334,59,1,2632.76,0
6938,3974,564,3,,0
10517,6002,569,1,845.86,0
4653,2685,33,2,"R$ 7.924,51",0
21402,12244,149,2,1594.16,0
1187,675,204,1,4583.55,0
8665,4943,545,1,1598.19,0
9527,5440,405,1,"5966,18",0.05
20073,11487,239,2,"R$ 7.387,64",0
16696,9555,523,1,3229.17,0
10332,5901,377,1,6369.89,0.1
10875,6213,387,1,"R$ 9.153,39",0
12708,7281,591,0,5187.79,0.05
4527,2612,49,1,"R$ 349,95",0
6763,3872,35,0,"R$ 7.140,92",0
4130,2387,308,1,4010.16,0
671,387,86,0,"8570,63",0
21113,12075,547,1,888.09,0
13561,7781,162,1,6777.31,0
18561,10639,562,1,3439.8,0
19169,10967,178,1,"R$ 4.513,78",0
12342,7071,157,-1,4114.36,0.1
21999,12607,155,2,1699.01,0.15
5956,3410,467,1,,0
22188,12714,384,3,5481.26,0
16283,9333,553,1,6291.13,0
13769,7894,254,1,8949.69,0.05
23426,13416,483,2,5494.99,0
21661,12400,795,1,5670.13,0
1826,1033,146,1,7228.74,0.05
16790,9611,488,1,1736.29,0
24352,13943,16,1,"R$ 8.666,04",0
7355,4201,258,1,"R$ 5.870,55",0
3957,2285,354,2,3284.0,0.1
19990,11443,551,2,6618.66,0
1793,1016,92,3,5571.79,0.05
19260,11020,226,1,"R$ 4.708,92",0.1
12813,7340,464,1,8635.23,0.1
8174,4668,124,1,"R$ 8.126,82",0
4321,2498,598,1,1100.92,0
8746,4985,531,2,5744.23,0.05
24525,14048,2,1,4970.56,0.05
24535,14054,42,2,"R$ 2.322,84",0
23453,13431,376,1,6139.83,0
6937,3974,92,1,,0.05
22096,12660,512,1,,0.1
13100,7505,552,1,5080.6,0.05
19446,11130,130,2,4779.66,0
13183,7553,121,1,,0
24254,13891,304,1,,0.05
24450,14005,464,2,8635.23,0.15
5959,3411,453,1,"R$ 8.732,67",0
15820,9071,388,1,3559.79,0
19346,11069,177,1,5755.54,0
10733,6123,409,1,"5108,98",0
13787,7903,166,1,8633.88,0
5544,3171,72,1,"R$ 5.039,74",0
24724,14158,597,1,1796.6,0.1
8434,4809,454,1,2187.19,0
22621,12966,504,1,"R$ 5.976,91",0
14476,8304,409,1,"5108,98",0
16824,9627,309,2,2013.3,0
7727,4415,340,1,7454.58,0
9396,5363,351,-1,3822.68,0
13521,7758,145,1,5640.54,
10235,5840,19,1,2596.09,0
25909,14830,186,1,4066.64,0
21375,12229,238,1,1611.75,0.1
23538,13482,351,-1,3822.68,0.1
6146,3521,56,2,,0
13987,8014,152,1,8498.8,0
14045,8045,379,2,8898.19,0.15
5071,2911,338,1,3847.64,0
3518,2012,113,1,"1503,14",0
6591,3780,433,1,"445,07",0
10540,6014,502,1,4439.37,0.1
14413,8262,583,1,2732.93,0
20369,11665,154,2,"3592,19",0
16053,9199,222,3,"R$ 5.761,48",0
2261,1285,275,0,1462.46,
20964,11996,470,1,"R$ 3.599,02",0
24417,13983,576,1,8191.24,0
11870,6805,130,1,4779.66,0
16421,9408,256,0,9116.09,0.1
23032,13196,415,1,834.27,0.05
9284,5301,180,1,"2832,48",
1562,898,321,1,"R$ 1.133,92",0
15871,9097,433,1,445.07,0
5348,3062,541,1,7239.29,0.05
25275,14461,421,2,1107.61,0
21952,12577,394,-1,5797.11,0
21865,12527,382,1,1183.36,0
8799,5017,153,1,8873.6,0
20078,11490,493,1,"R$ 8.049,40",0.1
9276,5296,137,1,4409.93,0
25954,14857,611,1,6284.64,0
19418,11114,406,-1,"R$ 947,85",0
3892,2245,745,1,"R$ 382,10",0
23176,13277,430,3,1804.67,0
20812,11909,444,1,"R$ 643,76",0
298,175,373,1,"8274,13",0
19352,11073,111,1,6172.4,0
1552,892,465,1,1045.14,0.1
10238,5841,142,0,7395.67,0
20301,11628,80,1,"1664,87",0
7171,4099,476,2,"1773,49",0
15945,9144,449,1,2929.79,0.1
23164,13270,105,1,"7470,81",0
14599,8379,309,1,2013.3,0
14000,8022,114,2,,
6765,3873,270,1,86.81,0
19597,11210,243,1,5215.88,0.15
22381,12824,17,1,1823.34,0
5025,2890,526,1,2853.15,0.1
4817,2775,260,1,8654.25,0
2380,1349,658,1,8046.36,
6258,3586,278,1,"R$ 3.785,92",0
7413,4236,77,1,,0
15389,8835,256,1,9957.91,0
4779,2756,462,1,470.69,0.1
22530,12915,82,0,,0
6711,3846,117,1,,0.1
16946,9697,487,1,5761.82,0.05
4030,2324,567,1,4417.41,0.05
12737,7296,228,1,6613.26,0
356,213,7,3,2453.61,0
20353,11655,503,3,"7997,52",0
9990,5706,217,1,4403.09,0.1
3378,1929,90,1,7193.44,0
17288,9894,32,1,247.12,0
15911,9124,56,1,"4300,79",0
14038,8041,558,2,,0.1
22690,12999,339,1,2187.15,0
11786,6751,502,1,4439.37,0
615,355,379,1,8898.19,0
2576,1466,67,3,227.98,0
17881,10240,429,1,6821.46,0
13495,7739,347,1,"8848,97",
16186,9273,142,1,"R$ 6.135,25",0
20297,11626,262,1,"R$ 3.905,31",0
16479,9438,404,2,7200.21,0.05
6151,3524,234,1,"1944,86",0
8567,4883,77,3,"2553,81",0
6731,3856,75,1,7119.84,0.1
8331,4753,355,2,"R$ 2.851,47",0.05
17544,10037,215,1,"R$ 4.913,80",
13033,7466,354,1,,0
14233,8148,515,-1,4423.0,0
20202,11568,124,1,8126.82,0
22038,12629,530,1,"3366,21",0
3765,2158,29,1,5246.72,0
251,148,282,1,,0.1
7258,4147,132,3,"R$ 95,07",0.05
5375,3078,574,1,8758.7,0.15
6987,3996,321,1,,0
8701,4962,203,1,3353.15,0
25153,14396,103,1,6758.09,0
6648,3813,325,1,5655.23,0.05
5002,2875,398,1,5430.78,0
1745,992,174,1,4658.23,0
9564,5458,208,3,8139.25,0.15
14928,8577,250,1,3424.02,0
15662,8975,52,3,4861.26,0
1976,1117,338,3,"R$ 3.847,64",0.05
24414,13981,107,3,"2054,49",
10667,6086,443,1,"4622,48",0
14582,8367,86,1,8972.89,0
23214,13298,469,1,8728.16,0
19674,11259,479,1,7397.47,0
20507,11745,502,1,"R$ 4.439,37",0
15770,9038,94,1,5995.29,0
1300,749,125,1,73.54,0
3244,1850,249,1,"R$ 4.008,63",0
18531,10624,100,1,"R$ 8.562,24",
2815,1604,36,1,"R$ 5.735,52",0
13929,7979,44,1,4221.23,0
19584,11202,21,2,6221.83,0.1
10976,6268,546,2,5316.28,0
6826,3909,46,1,"R$ 7.763,01",
23173,13275,70,1,"7314,87",
3728,2136,258,1,6639.06,0
15357,8817,587,0,1124.85,0
12977,7433,535,3,6234.97,0.05
137,86,194,1,2782.99,0
22316,12784,62,1,8968.41,0
24459,14009,434,1,3653.52,0.05
25294,14472,72,1,,0
3065,1750,13,1,6725.72,0
23312,13353,405,0,"5966,18",0
24698,14145,123,1,"4296,24",0
5399,3092,79,1,2632.48,0
16440,9417,308,1,4071.8,0
2176,1239,185,1,7300.45,
4587,2644,214,1,4175.2,0
12811,7339,354,1,3284.0,0
13538,7769,600,1,3161.29,0
2619,1490,246,1,4873.96,0
1803,1022,308,1,"4010,16",0
2171,1236,272,1,"R$ 6.604,58",0
12540,7184,419,1,2678.32,
24790,14198,166,1,,0
16474,9436,440,1,"1558,08",0
2293,1304,22,1,1633.75,0
15109,8683,353,1,2256.9,0.15
16930,9685,190,1,"R$ 2.603,05",0
22980,13165,589,2,4257.86,0.1
676,391,536,1,3077.97,0.05
19137,10952,181,1,396.54,0.05
22248,12751,528,1,"8593,34",0.1
1592,914,153,1,"8873,6",0
25018,14320,438,1,"R$ 4.193,90",0.05
13610,7811,13,1,5521.75,0
7875,4499,301,1,,0
11043,6307,426,1,5853.96,0
6583,3778,164,3,"97,96",0
3111,1774,364,3,6299.81,0.05
25202,14426,477,1,3993.74,0
20075,11489,475,2,3469.22,
17564,10050,278,1,"3785,92",0
7480,4274,434,2,3317.2,0
7042,4027,468,3,"R$ 5.840,11",0.1
3662,2100,434,1,3653.52,0
15772,9040,482,1,4353.78,0.1
14442,8281,22,3,,0.05
1177,668,596,1,8838.21,
7022,4017,285,1,"R$ 2.049,09",0.05
12258,7023,112,1,5203.86,0.1
6912,3960,84,1,8615.65,
1336,767,477,-1,"R$ 3.993,74",0.05
7259,4148,531,1,"R$ 5.744,23",0
25490,14588,163,1,6410.48,0
14916,8566,206,1,"R$ 6.293,30",0
18360,10529,552,2,"5080,6",0
17622,10083,316,1,8458.02,0
2849,1630,420,3,"537,41",0
8663,4942,46,0,"R$ 7.763,01",0.1
6335,3634,482,1,4353.78,0
7642,4365,182,1,4427.38,0.1
10672,6088,20,1,"R$ 7.341,05",0.15
3354,1917,429,0,"R$ 7.657,59",0
5650,3235,543,1,6580.32,0
13834,7925,123,1,"R$ 4.939,57",0
14151,8104,40,2,7555.56,0
22803,13062,24,1,"R$ 5.596,19",0
3690,2114,32,3,247.12,0.05
14488,8313,445,1,,0
22657,12982,251,2,"R$ 6.408,08",0
1067,603,318,1,"R$ 5.814,78",0
10631,6067,379,3,8898.19,0
14042,8043,356,2,3894.9,0
2275,1292,558,1,6690.75,0
18223,10448,146,1,"7228,74",0
2504,1426,592,1,"R$ 8.849,39",0
13523,7759,464,1,8635.23,0
7896,4512,414,-1,8557.53,0.05
5693,3256,296,1,"R$ 3.033,03",0.05
3651,2093,146,1,"R$ 7.228,74",0.05
17928,10264,413,1,2147.17,0
13676,7844,56,1,"R$ 4.300,79",0
1350,773,471,1,"4779,36",0
21838,12507,109,0,7444.6,0
14231,8147,541,1,7239.29,0
10893,6222,291,1,641.04,0
721,411,94,1,"R$ 5.995,29",0
8565,4882,562,1,"R$ 3.439,80",0
6225,3567,112,1,5203.86,0
14183,8122,253,1,390.59,0
13902,7963,223,1,"2186,57",0.1
20548,11766,417,1,"R$ 3.167,95",0
16938,9690,151,3,"R$ 7.786,33",0.1
23146,13260,7,2,,0
13906,7965,355,1,"R$ 2.446,38",0
20956,11989,518,1,1976.73,0
22021,12620,508,1,"638,14",0.1
16989,9719,69,1,8460.61,0
20669,11830,185,1,"7300,45",0
16509,9454,508,1,"R$ 638,14",0
16351,9371,589,3,4257.86,0
24199,13863,59,3,2632.76,0
8843,5041,413,3,"2195,06",0.15
15324,8797,357,1,4495.37,0.1
4926,2831,588,2,916.87,0
10751,6134,402,1,1050.53,0.05
11457,6548,367,2,"R$ 8.639,60",0
8293,4736,188,1,5419.21,0
16342,9367,131,1,6975.39,0
17582,10062,384,-1,5481.26,0
11992,6875,143,1,5991.49,0
9119,5209,198,1,,0
9049,5165,472,-1,8979.83,0
24700,14146,20,1,7341.05,0
14230,8147,176,2,8157.11,0
23649,13543,420,1,"R$ 537,41",0
12890,7382,292,1,680.71,0
22160,12697,556,2,8469.86,0
24873,14241,24,1,"R$ 5.596,19",0
17308,9906,342,1,"R$ 885,25",0
22426,12849,42,1,2322.84,0
4388,2536,117,2,5571.95,0
20582,11783,398,1,5430.78,0
5161,2958,199,1,"R$ 2.879,86",0
26112,14955,61,1,,
15132,8695,401,2,"5500,2",0.1
22107,12667,222,1,5761.48,0
2168,1234,447,1,"R$ 2.440,42",
12747,7302,436,1,"4854,8",0
8988,5126,167,1,3910.96,0
9959,5691,502,1,"4439,37",0
18022,10324,597,1,2200.15,
23872,13673,191,1,"R$ 5.259,80",0
10210,5823,350,1,"6649,54",0
16769,9600,440,1,,0.1
15356,8816,31,1,3345.64,0.05
8042,4590,554,1,7098.55,0
23583,13505,503,2,7997.52,0.15
15022,8632,53,1,"R$ 993,99",0
22269,12760,559,1,6691.97,0
12638,7237,564,1,"R$ 757,08",0.15
9219,5265,114,1,"R$ 4.569,90",0.05
6679,3827,300,2,3227.93,0
7,4,25,1,6108.31,0.15
8349,4760,269,1,6468.03,0
21244,12148,3,-1,2647.73,0.1
23194,13289,233,0,6926.2,0.05
14541,8341,83,1,2160.21,0
1073,608,21,1,6221.83,0
9698,5537,322,1,"R$ 5.658,50",0
4108,2372,484,1,8591.68,0
9961,5692,92,1,"R$ 5.571,79",0
14728,8458,301,1,7337.04,0
25641,14683,149,1,"1594,16",0
11713,6704,79,1,2632.48,0
7484,4277,11,1,"6025,14",0
7396,4224,248,1,"R$ 8.452,63",0.05
23566,13495,166,1,8633.88,0
980,555,584,1,2959.72,0
10940,6246,570,1,2334.53,0
5345,3061,442,1,,0
12771,7314,533,1,491.12,0
13010,7455,547,1,"R$ 888,09",
16878,9659,22,1,"R$ 1.633,75",0
3695,2119,330,1,"R$ 8.884,82",0
16735,9579,361,1,"R$ 400,63",0
8204,4683,144,1,8281.2,0
11155,6374,456,1,10077.0,0
16122,9237,503,1,"R$ 7.997,52",0.1
19249,11015,297,3,6232.61,0.05
17554,10044,335,1,2390.49,0
25406,14539,105,1,"R$ 7.470,81",0
5514,3156,560,1,"8121,61",0
21301,12181,283,3,3755.63,0
11778,6747,439,1,,0.15
24548,14062,362,1,3668.29,0
12646,7242,585,3,6833.34,0
2522,1433,356,1,3894.9,0
25538,14618,520,0,,0
24375,13956,551,2,6618.66,0.05
14655,8413,451,1,448.14,0.15
13406,7682,520,1,8132.58,0
24141,13827,390,1,"R$ 1.650,46",0
22186,12713,440,1,"R$ 1.558,08",0
1203,684,353,-1,"R$ 2.256,90",0
18846,10793,169,1,"R$ 5.694,72",0
6134,3514,153,-1,"R$ 8.873,60",0.05
13342,7646,426,1,4970.67,0
22760,13039,20,1,7341.05,0
15040,8641,565,1,2793.63,0
11099,6337,48,1,6596.22,0
1,1,490,1,"R$ 3.986,52",0
1607,922,28,1,6429.85,
4791,2762,376,1,"R$ 6.139,83",0
6930,3970,91,1,3530.66,0
4462,2579,493,1,"R$ 7.095,53",0.05
15743,9022,226,1,5394.32,0
9928,5672,572,3,1432.52,0
22118,12675,674,1,4596.67,0
4241,2451,412,2,"R$ 1.731,71",0
18390,10547,420,1,"R$ 537,41",0
25767,14752,487,1,5761.82,0.1
18964,10859,322,2,"R$ 5.658,50",0
8822,5029,556,2,8469.86,0
1935,1092,561,1,1111.45,0
1401,799,285,1,2312.4,0
2344,1333,702,1,7476.93,0.1
12271,7030,188,1,"4619,59",
965,546,118,1,2509.9,0.1
14845,8527,169,2,5694.72,0.1
22815,13067,216,2,"5222,09",0
20673,11833,102,1,"R$ 189,61",
2882,1649,446,1,1534.02,0
5759,3298,477,1,3993.74,0.15
4956,2847,235,1,321.27,
4441,2565,65,1,2262.66,0
4543,2622,350,1,6649.54,0
18024,10326,248,1,"R$ 8.452,63",0.15
17167,9817,76,1,7632.09,0
25862,14804,296,1,"3033,03",0
15593,8939,356,1,3894.9,0.05
13943,7988,250,2,"3424,02",0.1
5464,3127,193,1,4555.11,0.1
7882,4504,203,1,3353.15,0.05
15448,8866,261,1,,0
11233,6416,503,1,"R$ 7.997,52",0.05
19918,11404,469,3,,0
8330,4753,174,1,"4658,23",0.1
5605,3208,430,1,2044.84,0
16997,9724,727,1,6985.65,0
11213,6404,405,1,"R$ 5.966,18",0.1
15023,8633,467,1,8283.14,0
17320,9912,141,1,"R$ 2.274,38",0
6504,3732,509,1,"R$ 8.677,25",0
10427,5957,93,1,"7593,07",0.1
6749,3864,107,1,2054.49,0
15831,9077,297,1,,0.1
16887,9663,487,1,5761.82,0
8191,4677,403,1,"6534,99",0
12325,7062,199,1,"2708,76",0
11827,6778,468,1,"7042,83",0.1
6526,3745,589,1,"R$ 4.257,86",0
8058,4601,149,1,,0
6809,3901,561,1,1111.45,
4320,2497,179,1,"R$ 3.931,12",0
8891,5071,370,-1,7315.74,0
6941,3975,572,3,"R$ 1.432,52",0
13963,8000,399,1,7131.62,0
25701,14714,21,1,6221.83,0
5033,2894,473,3,7840.12,0.05
3613,2072,219,1,7894.36,0
2897,1660,214,1,"R$ 4.175,20",0
17822,10206,358,1,"R$ 3.671,89",0.1
20629,11809,274,1,"5608,19",0
20456,11714,90,1,7193.44,0
5720,3273,460,3,146.88,0.1
20455,11713,170,1,"R$ 4.662,22",0.05
5811,3326,464,1,8635.23,0
2639,1502,264,1,"R$ 1.314,41",0.05
17283,9890,386,1,5343.48,0
1931,1089,414,1,8557.53,
16478,9438,98,3,7744.67,0
10510,5999,97,2,"R$ 2.290,44",0.1
4175,2415,381,2,"4595,76",0
1412,803,249,0,4008.63,0
1571,903,72,2,"5039,74",0
22166,12702,30,1,"R$ 2.673,55",0
7867,4494,404,1,7200.21,0
8126,4641,455,2,3734.93,0.1
2925,1675,292,3,680.71,0
21571,12352,518,1,"1976,73",0
24631,14109,232,3,8897.29,0.05
21983,12598,582,1,5162.56,
17291,9897,74,1,"1622,53",0
215,128,450,2,"R$ 7.990,91",0.15
165,100,138,1,3195.79,0
10216,5828,385,1,6550.51,0.1
14751,8471,115,1,"596,53",0.05
4774,2753,226,1,5394.32,0
4256,2459,364,2,"6299,81",0
15112,8684,124,1,8126.82,0.15
22824,13072,520,2,8132.58,0
20604,11795,173,2,"4467,93",0.1
3493,1997,422,2,5090.54,0.05
17202,9837,308,1,"R$ 4.010,16",0
20914,11966,294,1,542.68,0
4464,2580,161,3,1647.47,0
23633,13533,380,1,4210.26,0.15
20717,11856,340,1,7454.58,0
60,40,599,1,"R$ 8.364,23",0
19359,11077,424,2,6852.28,0.1
20509,11746,261,1,857.43,0
14371,8237,181,0,396.54,0
25593,14654,3,1,2647.73,0
12546,7187,512,0,"R$ 5.319,38",0
11381,6502,238,1,1611.75,0
4567,2634,151,1,7786.33,0
17706,10133,371,1,6760.61,0.05
14248,8157,593,3,8955.42,0
14167,8114,140,1,1824.04,0
17027,9739,352,3,1112.88,
15315,8791,461,2,2934.52,0
6678,3827,519,1,3644.48,0.1
24882,14246,477,1,3993.74,0
7850,4484,369,1,"R$ 4.469,51",0.05
13317,7631,308,1,4010.16,0.1
10886,6219,183,1,684.31,0
19449,11131,397,1,4851.93,0
3057,1746,135,1,"5181,92",0
24278,13903,292,1,"R$ 680,71",0
8051,4597,5,3,"8745,5",0
8388,4783,286,1,8041.46,0.15
8451,4819,253,1,"R$ 390,59",0.15
14093,8071,352,1,1112.88,0
17934,10267,12,1,1265.42,0
6818,3905,593,0,"R$ 8.955,42",0
17626,10085,538,1,4453.49,0.05
23422,13415,308,1,"R$ 4.010,16",0
13585,7795,175,1,"704,54",0
17183,9826,397,2,"4851,93",0
14398,8252,82,1,"R$ 4.683,61",0
20125,11523,570,1,2334.53,0.05
8489,4839,586,1,1260.82,0
25872,14810,306,1,501.55,0
21740,12444,183,1,"R$ 684,31",
6799,3892,216,3,5222.09,0
16999,9725,468,1,,
25766,14752,260,1,8654.25,0
9937,5677,329,0,,0
11712,6703,416,1,"R$ 7.004,92",0
17271,9882,531,1,5744.23,0
3358,1920,484,1,"R$ 8.591,68",0
7172,4100,266,3,"R$ 7.506,11",0
8426,4806,26,2,5656.11,0
2264,1287,99,1,"4104,37",0
24108,13808,275,1,1462.46,0
2224,1263,81,0,"R$ 6.999,03",0
1545,886,102,1,158.24,0.05
