order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,total_amount
13545,1296,08/05/2024,cancelled,boleto,Teixeira,RJ,
2339,192,06/05/2026,shipped,Pix,Viana de Novais,CE,4015.9
116,932,0000-00-00,ENTREGUE,Pix,Campos,PE,2007.95
14661,3174,17/08/2025,delivered,paypal,Viana do Oeste,RJ,7193.62
13107,2525,,Entregue,cartao_credito,Pereira da Praia,CE,12731.49
1669,3287,2026/04/05,entregue,CARTAO_CREDITO,Melo,BA,7091.81
10708,2889,2025/12/21,ENTREGUE,pix,Siqueira do Amparo,SC,32736.2
6117,379,09/10/2025,pendente,,Gonçalves,MG,15020.37
11456,393,2025-12-12T14:25:04,ENTREGUE,boleto,Moraes,AM,15085.72
13670,1912,16/02/2026 10:35,Entregue,cartao_credito,Albuquerque,SC,"8921,58"
8359,2535,10/06/2025 05:00,paid,pix,Campos Paulista,AM,29429.77
5940,2484,2026/05/17,entregue ,pix,Almeida,MG,14697.15
5453,840,01/03/2026,Enviado,,Lopes,PE,10214.04
5807,640,20/08/2024,canceled,boleto,da Cunha da Mata,PE,6632.38
9418,1052,0000-00-00,entregue ,CARTAO_CREDITO,da Mota,SP,5098.93
10629,3231,2025/09/27,PAGO,cartao_credito,Andrade do Galho,RS,30434.58
5098,1417,10/09/2024 20:22,ENTREGUE,paypal,Cavalcanti,PR,"5684,7"
2744,2814,02/12/2026,pago,,FogaÃ§a da Prata,CE,"8440,47"
5564,1960,2026-06-13,ENTREGUE,paypal,Leão,CE,"R$ 1.031,24"
11094,307,2024/07/26,Enviado,boleto,Pereira do Campo,SP,16809.14
1222,2890,0000-00-00,canceled,paypal,Sales Grande,AM,8901.55
7378,1402,0000-00-00,cancelled,cartao_credito,da Cunha,PR,4290.26
10286,88,02/05/2025 16:17,Pago,,Vieira dos Dourados,MG,
4473,373,2026/02/16,ENTREGUE,pix,Pinto,AM,7397.47
5457,1384,,paid,boleto,Cirino de Porto,MG,"16531,41"
12773,596,2025-08-06,shipped,CARTAO_CREDITO,Casa Grande Grande,PR,5204.38
12579,2386,0000-00-00,Enviado,paypal,Castro,MG,189.61
2399,2945,2024/09/02,delivered,cartao_credito,Moura da Mata,PE,4639.15
5094,1276,2026/05/06,Pago,paypal,Rocha,SC,"7717,76"
12089,1949,2024-10-27T03:56:03,Cancelado,boleto,Pinto,PR,2262.66
8291,159,15/02/2025 13:46,entregue ,,Câmara do Sul,CE,"4628,81"
1725,213,18/12/2025,paid,,Leão,SP,1093.77
12757,201,07-07-2025,Pendente,cartao credito,Lopes,GO,
10236,916,02/12/2025,pendente,pix,da Conceição,CE,2929.79
2899,2609,02/26/2025,pendente,paypal,da Luz,MG,"R$ 29.339,22"
8260,1358,2026-05-04,canceled,Pix,Caldeira,RS,11888.07
11856,2890,27-07-2024,cancelado,,Vieira,PE,"R$ 14.850,25"
1306,1938,10/25/2025,Pendente,Pix,Melo,AM,22553.76
8198,2401,2026-05-26T02:36:47,PENDENTE,Pix,Brito de Goiás,RS,2263.48
419,1402,,entregue ,pix,Cunha da Serra,SC,19233.8
10158,88,27-07-2025,Entregue,paypal,Martins Paulista,CE,
11876,713,2026/06/11,PAGO,boleto,Correia,SC,2959.72
7567,271,2025/05/05,entregue,CARTAO_CREDITO,Casa Grande,MG,"21385,02"
1537,652,02/10/2024,paid,cartao_credito,Pacheco Grande,MG,18647.98
13409,2139,01-07-2025,pendente,paypal,Casa Grande do Sul,MG,"R$ 3.916,09"
10289,202,11/04/2024,ENVIADO,pix,Souza,CE,"9503,85"
13951,2168,2025/04/04,Entregue,CARTAO_CREDITO,Moreira,PE,5737.43
3844,84,07/13/2025,pendente,cartao_credito,Borges de Gomes,AM,"30401,67"
1050,2377,2026-01-10,Enviado,boleto,Jesus de Minas,PR,"R$ 22.644,48"
12990,1679,04/09/2025 12:28,paid,CARTAO_CREDITO,Vieira,CE,793.7
937,2749,2025-05-26T16:03:10,Pago,Pix,Andrade,AM,"219,93"
10121,1260,27/12/2025,Pendente,paypal,Gomes da Praia,SP,10846.68
718,2324,01/04/2025,delivered,Pix,Cavalcante da Mata,SP,24696.39
8390,2969,19-12-2024,delivered,,Abreu de Abreu,DF,14646.30
12877,534,31/10/2024 17:06,pago,paypal,da Rosa,SP,"834,27"
4316,1149,18-07-2025,entregue,cartao credito,Ramos,CE,4388.78
1246,2892,02/26/2026,Entregue,paypal,da Costa de Fernandes,BA,"R$ 12.273,48"
9879,910,,paid,CARTAO_CREDITO,Ribeiro do Oeste,MG,"R$ 5.162,56"
12070,1199,2026/05/18,shipped,Pix,Nunes de Mendes,AM,10848.1
14268,1658,2024-08-19,cancelled,CARTAO_CREDITO,Pimenta do Norte,GO,16634.58
11720,305,16/12/2025,entregue,Pix,da Paz Verde,CE,6813.51
5642,472,12/19/2024,pendente,cartao credito,Vargas,RS,"R$ 5.797,11"
6213,1649,19/06/2025,entregue,paypal,Peixoto,BA,35537.23
2550,2024,04/29/2025,paid,pix,Almeida,BA,"4755,04"
10744,1082,05-10-2025,pago,pix,Azevedo,PE,"4513,8"
5344,933,2025/03/29,cancelado,cartao credito,Gomes de Peixoto,GO,
13838,2184,2025-02-14T17:10:10,Entregue,pix,Azevedo,MG,"R$ 13.582,29"
13573,1052,10/28/2025,entregue ,paypal,Freitas de Sá,AM,"R$ 7.645,36"
6002,937,01/05/2025 03:57,entregue ,,Pacheco,RJ,"R$ 18.013,28"
3074,1669,2024-12-13,entregue,cartao_credito,Lopes de Goiás,GO,8484.65
99,2524,2024-09-24,ENTREGUE,boleto,Oliveira,CE,"8666,04"
10389,1289,16/06/2026 06:46,Entregue,pix,Duarte do Galho,MG,"8849,39"
729,2221,23/02/2025,canceled,paypal,Guerra de Sales,PE,13984.66
4979,1259,24-06-2025,Cancelado,CARTAO_CREDITO,Santos,RJ,4549.87
10094,305,2025-07-25T07:07:11,Entregue,boleto,Costela,GO,3916.09
10635,2432,13-10-2025,paid,pix,Peixoto de Moura,SC,16179.57
355,1458,23/11/2025,shipped,cartao_credito,Albuquerque do Amparo,DF,14408.66
11244,1595,05/08/2024 02:00,entregue,paypal,Abreu,RJ,"R$ 4.423,00"
2840,519,11/03/2025,delivered,boleto,da Mota Paulista,SP,5222.09
3608,1000,29-04-2025,pendente,,Farias,AM,"13451,44"
11478,2586,08/08/2024,refunded,cartao credito,Sousa,RJ,18517.87
1427,365,12/26/2025,ENTREGUE,cartao credito,Rezende,CE,"R$ 11.542,99"
13302,1273,08/04/2024,pago,boleto,Machado,SC,"9747,92"
613,1456,23/02/2025,ENVIADO,cartao credito,Mendonça,GO,3734.93
7271,1785,06/03/2026,ENTREGUE,boleto,Leão dos Dourados,GO,8819.52
14215,2864,2024/10/29,ENTREGUE,cartao credito,Freitas,CE,"1462,46"
7779,995,21-02-2026,entregue,,Andrade da Serra,RS,"7290,69"
3222,2874,03-10-2025,paid,cartao credito,Leão,GO,
8316,2887,27/06/2026,cancelled,cartao credito,Andrade,SP,"15858,11"
7176,1072,2025-04-02T00:45:24,entregue ,boleto,Pimenta de Sá,PE,5196.45
10690,1522,30/03/2026,Pendente,Pix,Rezende da Serra,BA,448.14
5626,571,2026/05/19,shipped,cartao_credito,Pimenta Grande,MG,"R$ 16.968,33"
11124,2281,08-12-2025,ENVIADO,cartao credito,da Cunha das Pedras,PE,11218.54
1535,1953,23/03/2025,entregue ,cartao credito,Santos,SP,7997.52
3274,880,21/04/2026 03:31,PENDENTE,boleto,da Mota,SP,"R$ 16.965,89"
13429,2388,13/06/2025 06:22,shipped,boleto,Camargo,GO,5470.02
8174,2574,02/12/2025 12:46,entregue,cartao_credito,Gomes das Flores,GO,7314.87
10559,1600,25/03/2026 16:28,Enviado,boleto,Aparecida,GO,16024.58
2435,1685,2024/08/31,Entregue,cartao credito,Sampaio Paulista,SC,
11784,1452,25/09/2025,entregue,cartao_credito,Siqueira,DF,1183.36
10575,2908,09/08/2025,entregue ,Pix,Peixoto,PR,29731.13
2054,2796,2025-09-05T10:07:45,cancelled,boleto,Novaes de Correia,MG,"R$ 1.611,75"
14568,2573,2024/09/27,ENVIADO,boleto,Oliveira Alegre,PE,5658.23
8394,2572,2026-03-12T18:44:33,PAGO,pix,da Rosa,PR,13402.7
8985,648,02/21/2026,entregue,pix,da Paz,AM,6938.44
665,343,2024/10/12,Entregue,cartao credito,Carvalho,SP,"R$ 11.221,60"
12992,2923,2026/01/11,entregue ,,Camargo,AM,"R$ 4.812,74"
7120,2113,2025/01/31,entregue ,cartao credito,Porto,GO,
14750,1900,2026/02/08,delivered,,Rios,RJ,"R$ 45.964,04"
5327,2808,0000-00-00,Pago,CARTAO_CREDITO,da Cunha,PE,"R$ 7.252,54"
10633,2187,2025/05/21,PAGO,Pix,Nascimento,SP,11420.26
2642,230,0000-00-00,paid,pix,Cassiano,SC,4665.56
9337,598,2026-03-10T12:56:53,Pago,boleto,Leão,RJ,"1577,46"
8232,1045,2025-04-04T16:01:38,entregue,,Ramos da Praia,DF,4257.86
4963,2364,2025-09-21,cancelled,paypal,Rios,SP,"R$ 24.763,05"
6916,91,21/01/2025,delivered,pix,Moraes de Rodrigues,AM,"R$ 1.664,87"
12969,892,,entregue ,paypal,Cunha de Câmara,DF,824.86
14038,1927,,PENDENTE,CARTAO_CREDITO,Costa,AM,"R$ 5.242,89"
6898,2617,31-07-2025,Enviado,cartao credito,Cirino,BA,1976.73
12364,849,11/02/2025,Entregue,cartao credito,Macedo Verde,RJ,33843.64
5404,1042,2026-03-07T15:12:26,entregue ,cartao_credito,Casa Grande,AM,"3702,06"
2987,1872,05/01/2026,ENTREGUE,Pix,Silveira da Serra,RS,"R$ 8.949,69"
6966,2097,30/04/2026 04:31,entregue ,cartao_credito,Ramos das Flores,BA,2271.17
490,2258,2024-10-05T15:32:48,enviado,,Machado do Campo,GO,"R$ 1.948,55"
4714,1963,26/12/2025,pago,paypal,Costela do Norte,RS,"R$ 12.302,61"
1434,1200,24/01/2025,Entregue,Pix,Borges do Amparo,RJ,6499.97
10963,582,02/02/2025,ENTREGUE,paypal,Melo Paulista,PR,"R$ 11.942,18"
2314,171,2024-09-22,delivered,cartao credito,da Mota,CE,"R$ 5.319,38"
9891,771,2025/12/06,CANCELADO,pix,Duarte,MG,8873.6
757,464,02/02/2026 05:32,cancelado,pix,Cirino,SC,"R$ 22.103,45"
6300,1178,2025-03-26T03:49:49,CANCELADO,paypal,da Conceição,BA,4598.31
5373,1980,16/07/2024 17:00,pendente,boleto,Nunes,AM,"R$ 3.110,76"
1642,999,28/06/2025,pago,cartao credito,Alves,PR,"R$ 1.031,24"
6983,1192,24/03/2026 09:29,entregue,cartao_credito,Cardoso,CE,5108.98
10167,584,27-10-2025,pending,pix,Cirino de Goiás,DF,7640.5
2997,2937,29/08/2025 05:56,pago,boleto,Nogueira,PR,25722.53
14965,2811,0000-00-00,enviado,CARTAO_CREDITO,Brito Verde,MG,"1188,12"
1354,331,0000-00-00,entregue ,boleto,Carvalho das Flores,RJ,2449.66
9246,2926,2024/09/19,delivered,Pix,da Cruz,AM,27410.84
863,2915,2026/01/13,entregue,cartao_credito,Costela do Campo,BA,5120.33
13852,820,06/06/2026,cancelled,Pix,Barros,GO,17698.78
8339,1646,2024-09-15,enviado,cartao_credito,Gonçalves Paulista,PE,"8215,1"
967,2111,16/08/2024,Entregue,CARTAO_CREDITO,Fernandes,PE,7618.59
7621,1863,2024/11/29,enviado,cartao_credito,Oliveira dos Dourados,CE,8994.65
7666,611,2025/03/20,Entregue,pix,Alves de CÃ¢mara,GO,
3857,1941,2024-09-25,paid,cartao credito,Sampaio de Fernandes,SC,2632.48
7347,2126,27-01-2025,Entregue,CARTAO_CREDITO,da Rosa de Souza,PR,"R$ 10.011,48"
2666,972,2024-07-16,Entregue,boleto,Aparecida,PE,11583.82
2915,1211,,paid,boleto,Cassiano do Norte,GO,7341.31
9607,2611,01/18/2026,cancelled,cartao_credito,Vieira das Pedras,BA,31464.84
2389,1918,14/11/2025,entregue ,boleto,Teixeira do Amparo,DF,5246.72
2523,283,29/07/2024 05:06,shipped,CARTAO_CREDITO,Guerra,PR,"R$ 641,04"
13585,889,28-03-2026,canceled,paypal,Campos de Vasconcelos,PE,704.54
6776,1174,2025-05-04T23:19:36,Pendente,Pix,Sales,CE,19295.79
2273,817,,enviado,boleto,Castro,RS,"R$ 15.727,22"
9199,1584,2024-12-05,shipped,paypal,Pastor Paulista,SP,"R$ 22.603,82"
12173,2995,2025-05-19,CANCELADO,paypal,Lopes das Pedras,AM,5954.6
9530,2532,0000-00-00,entregue ,Pix,Farias,SC,"16562,4"
4151,1161,2024-09-19,Pendente,,da Mata,DF,"R$ 15.648,23"
10402,2604,02/05/2025,PAGO,paypal,Melo Alegre,BA,2484.25
778,2226,,shipped,Pix,Gomes do Galho,PR,7565.52
3891,115,2026-06-12T13:49:02,entregue,CARTAO_CREDITO,Dias,RJ,6534.99
6220,299,16/09/2025,delivered,CARTAO_CREDITO,Gonçalves,SC,"3822,68"
3876,71,2025-06-10,Entregue,paypal,Alves da Mata,MG,11185.37
6075,1335,06/10/2025 07:56,ENVIADO,pix,Fogaça do Galho,RS,7079.64
12053,1219,2025-11-04T07:10:47,Entregue,paypal,Rodrigues,DF,5685.72
9284,805,11/21/2025,entregue ,boleto,Sampaio do Galho,RJ,1116.64
11427,550,07/01/2025,Pago,,Sampaio do Amparo,PR,13619.16
1261,860,2025/02/21,Entregue,Pix,Cunha,PE,"5319,38"
12221,2350,2024/08/24,entregue,CARTAO_CREDITO,da Mota das Flores,CE,
9834,823,2026-06-07,ENTREGUE,paypal,Siqueira de Ribeiro,GO,7444.6
1487,1478,2024-12-24T13:51:41,Enviado,paypal,Câmara da Mata,AM,"36822,11"
1883,1046,2025-05-04,PAGO,CARTAO_CREDITO,Gonçalves Verde,GO,6694.65
4337,682,2025-07-05,pago,,Sousa de Minas,RJ,3702.06
12476,169,01/28/2026,enviado,CARTAO_CREDITO,da Paz,PE,6621.22
1732,574,2025-01-02T00:53:51,canceled,cartao credito,Moraes,AM,7774.36
10821,1306,2026-04-27T18:20:23,delivered,cartao_credito,Nascimento de Freitas,PR,
4067,2314,11/10/2024 01:30,entregue ,boleto,Aragão,GO,"R$ 20.842,45"
10791,354,0000-00-00,entregue,,Siqueira Verde,MG,2559.67
5422,2278,25/05/2026 06:44,PENDENTE,boleto,Monteiro de Marques,SP,
7550,1466,,entregue ,paypal,Sá,RS,25106.0
4066,1299,2026-05-22,ENTREGUE,,Castro do Amparo,DF,"6455,28"
10122,1021,,pago,paypal,Cunha de Dias,RJ,"6347,32"
5382,1974,27/07/2024,pendente,paypal,Sá da Prata,DF,"8412,28"
335,1568,,cancelado,Pix,Cavalcanti,DF,"R$ 10.013,11"
3815,2231,2024-11-24,entregue,boleto,Ramos,AM,"2738,16"
12090,1908,23/08/2025 19:26,shipped,paypal,Gomes Alegre,AM,2673.55
4179,2923,2026-04-15,entregue,cartao_credito,AragÃ£o,CE,"6581,84"
5065,1327,07/05/2025 14:56,shipped,paypal,Duarte do Norte,GO,1302.94
13458,1675,08/11/2024,canceled,boleto,Teixeira de Caldeira,PR,
9496,543,23-04-2026,Entregue,,Viana da Praia,SP,"2049,09"
6775,499,0000-00-00,pendente,paypal,Dias de Pires,PE,6347.32
3889,2665,2026/05/03,CANCELADO,cartao credito,Cunha da Serra,CE,"R$ 5.983,71"
5655,2443,2025/12/11,pending,boleto,Porto,BA,
7477,2169,26/11/2025,ENTREGUE,cartao credito,Guerra do Campo,PE,8019.05
6409,1173,29/03/2026 21:34,entregue,paypal,Ramos de Teixeira,AM,"R$ 14.993,67"
14382,939,,CANCELADO,,Oliveira da Praia,RS,5749.16
2517,381,,pago,,Melo de Andrade,DF,5319.38
14115,1476,2025/03/08,PAGO,cartao credito,Dias,PE,16709.51
1916,1212,2025-05-06,ENTREGUE,pix,Cavalcanti,DF,
5754,2188,0000-00-00,cancelado,CARTAO_CREDITO,Rocha Verde,RS,10531.01
5694,2143,2025-01-26,entregue,boleto,Lopes da Serra,AM,19304.28
8022,1653,04-09-2025,cancelled,Pix,Moura,MG,15312.2
7684,1136,0000-00-00,enviado,boleto,Fonseca dos Dourados,CE,"R$ 23.972,73"
1591,1854,07/12/2024,ENTREGUE,cartao_credito,da Rocha,SP,"4874,98"
13255,1455,03/02/2026,entregue ,CARTAO_CREDITO,Almeida Grande,BA,8325.96
7867,1489,09/08/2025 20:45,CANCELADO,Pix,Costa,BA,25780.02
3325,549,2025-09-01,Enviado,cartao_credito,das Neves,RJ,14068.84
5291,2058,10/27/2025,enviado,,Lima das Flores,GO,5243.15
848,2631,03/10/2024 03:05,Entregue,boleto,Marques da Mata,PE,9398.34
2259,2156,03/27/2025,entregue ,paypal,Lima da Serra,DF,14773.87
12315,643,02/09/2025,pending,boleto,da Mota,SC,"1265,42"
5681,257,2025/01/24,Entregue,cartao_credito,Santos de Minas,AM,7397.47
11549,2206,2026/04/21,entregue ,Pix,Macedo da Serra,BA,"R$ 19.601,05"
5938,790,27-04-2026,ENVIADO,pix,Costa,AM,"R$ 27.515,08"
11037,2178,2025/10/19,pago,cartao credito,Novaes Paulista,DF,5658.23
2135,1369,06/01/2026,shipped,pix,Albuquerque,CE,12964.89
4503,44,,Entregue,,Rezende,AM,
3446,2731,2025-06-08T23:55:29,ENTREGUE,cartao_credito,Vargas do Campo,MG,4467.93
8869,1246,2026/04/01,entregue ,,Araújo,MG,"1514,68"
14141,1282,29/06/2025 03:10,ENTREGUE,,Monteiro Grande,BA,26431.44
11611,2236,19/01/2025,paid,pix,Nunes,RJ,4367.37
3535,1107,2024/08/24,cancelled,pix,Azevedo de Oliveira,PR,"R$ 24.602,10"
10037,897,01/17/2025,entregue ,cartao credito,Andrade Paulista,BA,"10905,29"
7535,354,,pago,boleto,Silva do Galho,GO,"14941,62"
241,1705,09/05/2025,Enviado,Pix,Freitas,SP,5472.12
13825,1109,02/08/2024,entregue ,boleto,Sales,MG,14683.87
12324,1041,02/20/2025,Enviado,cartao_credito,Moura,GO,16570.37
13283,2427,2026-06-27,Entregue,CARTAO_CREDITO,da Costa,RJ,7525.51
11251,2376,2024/08/13,CANCELADO,pix,Campos,MG,"4603,44"
12885,2977,2025/09/07,Cancelado,boleto,Correia de Guerra,PR,"R$ 8.833,99"
10355,1940,07/15/2024,entregue,Pix,Santos do Oeste,GO,"R$ 8.968,41"
6341,1685,17/03/2025 11:04,enviado,pix,Peixoto,CE,"R$ 11.304,32"
9158,850,22/11/2024 20:50,enviado,cartao_credito,Câmara de Ramos,AM,"R$ 1.342,94"
14099,1275,07/13/2026,Entregue,boleto,Gomes de Ramos,GO,8484.65
13580,688,,delivered,CARTAO_CREDITO,Jesus,MG,6596.22
13625,362,2025-05-03,shipped,CARTAO_CREDITO,Abreu do Amparo,AM,"7576,58"
14426,215,2025/12/04,Pendente,pix,Costela Alegre,PE,13103.96
4991,1696,05/11/2025,cancelado,cartao credito,Porto,PE,"R$ 8.557,53"
10519,355,2025-10-03,ENTREGUE,,Fogaça,PE,12227.66
5089,606,12/11/2025,PENDENTE,paypal,Mendes do Amparo,CE,31100.47
10720,1736,04/03/2025 14:03,ENTREGUE,,Moraes da Prata,GO,3167.95
9324,2996,,Entregue,paypal,Rios das Pedras,DF,
1639,1241,2025/12/08,ENTREGUE,CARTAO_CREDITO,Rezende de Vargas,DF,20602.33
4559,429,0000-00-00,entregue ,Pix,Pires,GO,"R$ 7.768,27"
5779,1405,2026/05/01,ENTREGUE,paypal,Costa de Minas,CE,19864.81
407,3259,0000-00-00,paid,cartao_credito,FogaÃ§a,GO,15969.23
5738,2615,10/01/2024,delivered,cartao credito,Azevedo Alegre,RS,8562.24
7561,2277,0000-00-00,shipped,cartao credito,Caldeira,RS,9035.31
8417,359,2024-10-21,delivered,,Cardoso do Campo,GO,7095.17
14579,2542,09/06/2025,Entregue,cartao_credito,Costa Verde,PE,"9097,4"
5406,320,2026/05/08,Entregue,boleto,Andrade,SC,2170.49
12857,943,26/11/2024 06:50,pendente,cartao_credito,Cavalcanti de Minas,SP,"R$ 12.053,45"
3548,1239,22/06/2025,Entregue,cartao credito,Machado,RJ,"916,87"
7687,2927,22/10/2024,ENTREGUE,pix,Pires da Prata,PE,3380.96
7826,2919,02-09-2025,ENTREGUE,cartao credito,CÃ¢mara da Mata,BA,"R$ 9.249,49"
4391,2142,05/01/2026,ENTREGUE,pix,Machado da Mata,AM,3843.32
14529,1952,2026-07-03T14:41:28,Pago,,Azevedo de Jesus,DF,321.27
11541,2997,2025-10-20T21:48:30,PAGO,CARTAO_CREDITO,Cavalcante de Gonçalves,SP,"R$ 18.643,97"
5151,2081,27/07/2025,Entregue,,Jesus do Galho,RS,"5528,22"
3886,2220,02/14/2026,delivered,boleto,Viana,GO,"5142,12"
4277,1312,0000-00-00,ENVIADO,pix,Vieira,PR,19975.92
3240,1169,11/24/2024,delivered,Pix,Casa Grande,AM,15571.97
6851,1986,2024/08/14,shipped,cartao_credito,Sampaio,BA,
8472,2303,01-01-2026,pago,cartao_credito,Novais,DF,4353.78
12556,2136,10/12/2024,Pago,boleto,Vargas,AM,"R$ 451,51"
2618,650,28/11/2025 06:48,cancelado,cartao credito,Rios,MG,"4015,9"
1001,2354,2025-04-13T00:36:29,delivered,paypal,Barros,CE,14519.86
7093,1123,21-05-2026,delivered,CARTAO_CREDITO,Santos,SP,
12956,1727,2024-07-31T06:47:37,Enviado,pix,Nascimento do Amparo,CE,5761.82
4686,1593,2025-12-19,reembolsado,,Andrade de da Rocha,BA,"26626,79"
4772,208,16/05/2026,CANCELADO,,Abreu Verde,PE,"R$ 14.386,88"
14605,1677,2025-05-13,cancelado,CARTAO_CREDITO,Alves Grande,SC,"2782,99"
6264,1994,10/12/2025,entregue ,,Oliveira do Oeste,PE,3523.11
10811,2922,27/08/2025 12:06,entregue ,cartao credito,Rocha,RS,13924.4
13512,2285,2026-01-14T12:25:49,delivered,CARTAO_CREDITO,da Paz,CE,"5246,72"
11848,529,0000-00-00,Enviado,cartao_credito,Sousa,DF,"9324,44"
1780,2568,2024/12/02,ENTREGUE,pix,Rios,RS,30835.34
11835,664,06/15/2026,paid,paypal,Souza,CE,"3734,93"
5140,2702,2026-06-09T05:23:18,delivered,cartao credito,Barros das Flores,PR,"R$ 8.404,57"
4449,690,07/18/2025,Entregue,cartao_credito,Pinto,BA,"7337,04"
11852,2660,2025/12/14,entregue ,,Oliveira de Novaes,RJ,"22114,75"
14409,709,03/02/2025 10:03,pending,,Gonçalves,BA,8437.85
2090,1478,2026/03/27,reembolsado,paypal,Sales,CE,2782.99
872,1998,01/08/2025,cancelado,paypal,Moreira,PE,"10425,49"
10416,692,06/20/2026,entregue,cartao_credito,Borges Alegre,DF,"R$ 7.464,38"
6266,1887,2024-09-22T23:48:38,PAGO,pix,Marques de Cirino,RJ,25901.64
13998,2658,06/07/2026,pago,Pix,Costa,GO,"R$ 8.943,52"
461,159,29/10/2024 11:22,Pendente,CARTAO_CREDITO,Duarte Verde,PE,11029.60
1866,3221,2026/01/16,cancelado,CARTAO_CREDITO,Camargo do Galho,GO,22192.41
9950,1737,15-09-2024,Entregue,pix,Dias,BA,"R$ 34.076,23"
4162,1439,06/11/2026,delivered,Pix,Carvalho,PR,22207.48
2459,2607,2024-09-28,ENTREGUE,Pix,Almeida de Ribeiro,CE,24590.2
2358,435,08-08-2024,PAGO,,Câmara,PE,"R$ 10.069,64"
5971,602,28/07/2025,entregue ,pix,Campos,AM,1026.76
807,2305,2026-07-07T03:41:25,paid,paypal,Cunha,MG,"R$ 8.606,75"
10487,2155,2025-07-18,canceled,CARTAO_CREDITO,Cavalcanti,BA,3615.14
70,1045,02/08/2025,ENTREGUE,Pix,Lima,GO,"R$ 3.080,07"
2804,2759,2025-10-09,enviado,Pix,Costa do Galho,DF,"R$ 1.598,19"
333,1076,2026-02-02,paid,CARTAO_CREDITO,Casa Grande,SP,"R$ 2.509,90"
2656,1325,03/26/2026,Pago,cartao_credito,Freitas,CE,2772.05
6090,547,2026-06-13T19:21:11,CANCELADO,pix,Peixoto,SC,"3953,46"
3859,544,2025-07-15T04:09:18,entregue ,cartao credito,Camargo Verde,SC,14239.68
9581,75,08/31/2025,entregue ,,Marques,SC,"R$ 32.911,54"
8907,2790,2026-05-02,entregue ,boleto,Guerra dos Dourados,MG,"R$ 15.545,76"
10601,2323,16/01/2026 06:59,entregue ,CARTAO_CREDITO,Andrade Paulista,RS,"R$ 1.987,20"
6316,2770,2025-09-06,PENDENTE,boleto,Vieira,RS,3977.73
8127,2424,08/03/2025,Pendente,cartao credito,Pinto,PE,20632.23
12755,2216,2024-08-13T04:24:52,Pago,pix,Rios,RS,"R$ 12.343,08"
10246,2963,03-06-2025,Entregue,,Mendonça Paulista,PR,10381.0
6821,256,,paid,,da Paz,GO,"7315,74"
4061,457,03/18/2026,entregue,CARTAO_CREDITO,Porto,MG,874.73
4594,103,2025/06/11,paid,Pix,Porto,PR,"R$ 4.300,79"
12237,2679,02/13/2026,ENTREGUE,boleto,da Cunha,RJ,"22660,1"
2980,430,2025-12-31,cancelled,CARTAO_CREDITO,Albuquerque,DF,15529.79
2981,3114,24/03/2025 10:52,cancelled,cartao credito,Pires,GO,145.53
5432,866,2024/09/04,pending,paypal,Siqueira,PE,"R$ 25.223,55"
5535,263,19/09/2025 11:20,entregue ,CARTAO_CREDITO,Pereira de Cirino,GO,7140.92
6354,2211,28/04/2025 16:08,ENTREGUE,cartao credito,Albuquerque,SC,1695.30
14328,2259,21/01/2026,paid,paypal,Mendonça da Praia,SP,"R$ 2.052,93"
8320,2315,2024/10/28,pago,cartao credito,Silva de GonÃ§alves,CE,"1254,9"
12421,498,2025-01-07T18:43:50,Entregue,cartao credito,Castro,CE,"R$ 10.534,24"
8509,912,2026-01-08T02:49:09,PAGO,Pix,Moraes da Mata,PE,6369.89
12577,541,,PAGO,cartao_credito,Teixeira,DF,12546.72
8460,2011,06/01/2026,cancelled,cartao credito,Aparecida do Sul,MG,20145.65
8380,2296,2026-05-23T11:49:09,cancelled,Pix,Cardoso de Goiás,MG,9497.99
3394,2697,2025/05/01,entregue ,pix,Siqueira do Galho,AM,5695.18
10697,1753,2025-09-08T07:34:10,delivered,cartao_credito,Pinto,RJ,11014.04
9338,188,29-04-2025,ENTREGUE,cartao_credito,Nunes do Galho,AM,2249.7
6171,600,10/20/2025,PENDENTE,Pix,Castro de Goiás,AM,
2855,3079,09/02/2026 18:41,entregue,paypal,Barros,BA,"10112,37"
12881,2650,2025/01/18,Entregue,cartao_credito,Sales de da Luz,SC,6066.06
12761,2317,05/12/2025 17:30,pendente,cartao_credito,Dias Alegre,RS,8786.9
7700,1991,12/07/2025 18:21,PENDENTE,boleto,Alves,BA,13326.35
8284,1669,07/09/2025,ENTREGUE,,Pereira,CE,10181.08
3158,2041,2024-10-03,ENVIADO,pix,Souza,CE,
3235,222,11/26/2025,shipped,pix,da Mota Alegre,RS,6580.32
10946,1724,11/01/2026,Cancelado,boleto,Andrade das Flores,DF,26754.28
5987,41,25/02/2026 01:37,Entregue,,Fernandes da Serra,CE,"R$ 7.987,48"
13819,2352,2025-06-19,pendente,paypal,das Neves de Goiás,DF,1074.82
8490,1649,06/11/2024 23:31,delivered,,Silveira,RJ,15051.6
12914,1180,0000-00-00,Pendente,cartao credito,Dias do Sul,PR,"9044,9"
11189,2986,2024-10-28T03:08:30,PAGO,CARTAO_CREDITO,Mendes da Mata,RJ,13812.52
2288,2702,2025-12-08,PAGO,cartao credito,Dias,AM,13864.98
10435,2831,07-06-2025,ENVIADO,CARTAO_CREDITO,Castro de Minas,RJ,"R$ 9.629,22"
11080,2143,2026/01/03,reembolsado,cartao credito,Borges,MG,19429.0
